600
115	126		323		4	3	1	0	9
116	127		166		0	2	0	0	0
117	127		307		18	2	0	0	14
118	127		340		1	1	0	0	1
119	128		205		0	0	1	1	1
120	128		221		1	0	1	0	1
121	128		327		1	1	0	0	1
122	128		337		1	1	0	0	1
123	129		217		0	1	0	0	0
124	129		244		6	4	1	6	17
125	129		284		0	3	1	0	3
126	129		355		2	0	1	1	4
127	130		206		1	2	0	1	3
128	130		252		3	0	0	0	3
129	130		275		1	2	0	4	2
130	130		330		3	0	0	0	2
131	132		176		0	0	0	2	2
132	132		199		2	2	0	0	3
133	132		285		10	1	7	1	10
134	132		286		0	2	0	0	2
135	132		296		2	1	0	1	2
136	132		310		0	0	0	1	1
137	133		182		1	0	0	0	1
138	133		260		1	0	1	0	2
139	134		221		0	1	1	0	2
140	134		281		1	0	0	1	1
141	134		289		8	9	0	3	11
142	134		295		12	1	0	0	7
143	134		308		0	0	1	3	3
144	134		335		0	1	0	0	1
145	135		201		1	1	5	2	6
146	135		219		1	0	0	0	1
147	135		239		1	0	0	1	1
148	135		281		3	0	0	0	2
149	135		340		2	0	0	0	2
150	136		227		1	0	0	0	1
151	136		326		0	2	0	0	1
152	137		169		1	0	0	2	2
153	137		244		1	5	0	0	4
154	137		270		2	1	1	7	7
155	137		277		1	1	0	0	2
156	137		292		3	0	0	0	2
157	137		336		0	2	0	0	2
158	138		206		0	2	2	0	3
159	138		320		2	0	0	0	2
160	138		328		1	1	0	0	2
161	138		347		1	1	0	0	1
162	139		194		0	1	0	0	1
163	139		210		12	0	0	0	8
164	139		234		1	0	3	0	2
165	139		255		1	1	0	0	1
166	140		216		1	0	1	2	2
167	140		234		2	0	0	1	1
168	140		236		0	1	0	0	1
169	141		300		0	2	0	0	0
170	141		304		1	2	0	0	3
171	141		316		14	4	0	0	13
172	142		226		0	2	0	0	2
173	142		229		2	0	1	0	3
174	142		239		1	1	0	2	4
175	142		247		0	1	0	0	2
176	142		264		2	1	0	0	3
177	142		310		12	4	0	0	10
178	143		190		0	0	0	2	0
179	143		229		2	0	0	0	2
180	143		258		0	1	0	1	2
181	143		344		2	0	5	0	5
182	144		281		2	0	0	0	1
183	144		347		3	1	0	0	4
184	145		196		2	1	1	0	2
185	145		236		14	2	2	0	13
186	145		262		1	1	0	0	1
187	146		212		1	1	0	0	1
188	146		230		0	7	0	0	4
189	146		342		0	0	2	0	1
190	147		255		3	0	0	0	3
191	147		263		1	0	0	0	1
192	147		263		1	0	0	0	1
193	147		281		1	0	0	0	0
194	147		356		3	1	0	0	3
195	149		253		2	0	0	0	0
196	149		300		0	2	2	0	2
197	149		330		0	0	1	0	1
198	150		227		2	0	0	0	1
199	150		282		1	0	0	0	1
200	150		343		0	0	2	0	0
201	151		186		2	0	0	0	1
202	151		189		2	0	0	0	0
203	151		199		0	1	1	0	1
204	151		259		0	0	3	0	2
205	151		278		1	1	0	0	1
206	151		282		6	5	0	2	6
207	151		299		1	0	0	0	1
208	151		311		1	0	1	0	2
209	151		323		2	0	1	0	1
210	151		338		2	2	0	0	2
211	152		220		2	0	0	0	1
212	152		283		1	0	0	0	1
213	152		313		1	2	0	1	2
214	152		317		1	0	0	1	2
215	152		337		0	1	0	1	2
216	153		224		1	0	0	0	1
217	153		236		1	0	0	1	2
218	153		257		2	0	0	0	2
219	153		311		0	1	1	0	1
220	153		346		2	0	0	0	1
221	154		343		12	2	0	3	8
222	155		290		2	0	0	0	2
223	155		305		3	0	0	0	1
224	156		200		1	0	0	0	1
225	156		252		2	0	0	0	2
226	156		312		1	1	0	0	1
227	157		204		1	1	0	3	3
228	157		220		1	3	0	0	3
229	157		222		16	2	0	0	15
230	157		224		0	0	2	0	2
231	157		251		1	0	0	0	1
232	157		255		2	0	0	0	1
233	157		349		3	0	0	0	2
234	158		190		0	0	0	2	0
235	159		209		1	0	0	0	0
236	159		220		0	0	2	0	1
237	159		250		0	4	0	0	1
238	159		254		1	0	1	0	0
239	159		288		3	0	1	0	4
240	160		202		0	1	0	0	1
241	160		204		1	0	0	1	2
242	160		217		1	0	0	0	1
243	160		226		1	0	0	0	0
244	160		275		2	2	0	0	4
245	160		282		0	0	1	1	2
246	160		319		2	0	0	1	3
247	161		227		3	1	0	0	4
248	161		232		2	1	0	0	2
249	161		249		1	2	0	0	3
250	161		250		2	0	0	0	2
251	161		281		3	1	0	0	2
252	161		302		1	3	0	0	2
253	162		208		1	1	0	0	1
254	162		249		0	0	0	2	1
255	162		289		0	0	1	0	1
256	162		331		0	1	0	1	2
257	163		247		2	0	0	0	2
258	163		277		1	0	0	0	1
259	163		293		2	1	0	1	3
260	164		213		2	1	1	0	2
261	164		248		4	0	0	0	1
262	164		261		6	5	2	1	13
263	164		281		3	0	0	0	4
264	164		339		1	2	0	1	2
265	165		248		1	0	0	0	1
266	165		250		2	0	2	0	2
267	165		300		7	8	1	3	12
268	166		223		2	0	0	0	1
269	166		242		6	8	4	0	11
270	166		253		2	0	0	0	2
271	167		215		0	1	0	0	1
272	167		260		0	0	0	2	0
273	167		261		0	0	0	1	1
274	167		264		0	1	0	2	2
275	167		299		5	0	2	8	8
276	167		340		2	2	0	0	3
277	168		324		3	6	5	5	17
278	169		213		1	0	0	0	1
279	169		215		4	1	0	0	3
280	169		235		4	1	0	0	3
281	169		238		1	1	0	0	2
282	169		261		12	2	3	0	14
283	169		278		0	0	2	0	2
284	169		288		0	1	1	0	1
285	169		298		2	0	0	0	1
286	170		228		1	1	0	0	1
287	170		247		18	0	0	0	10
288	170		263		10	3	0	0	12
289	170		272		1	0	0	0	1
290	170		326		2	0	0	0	0
291	170		333		0	0	1	0	0
292	170		344		1	1	0	0	2
293	171		258		2	0	1	0	2
294	171		340		2	0	0	0	2
295	172		235		1	6	0	0	4
296	173		317		1	0	1	0	1
297	173		330		5	4	0	0	9
298	173		336		2	0	1	0	1
299	174		237		2	2	0	0	2
300	174		250		1	0	0	0	1
301	174		251		0	1	0	0	2
302	174		257		0	1	0	3	2
303	174		279		1	0	0	1	2
304	174		359		0	1	1	0	2
305	174		359		1	0	0	0	0
306	175		300		0	1	1	0	2
307	175		301		15	2	0	0	14
308	175		305		11	5	0	3	15
309	175		339		1	0	0	0	1
310	176		234		2	0	0	0	1
311	176		255		3	1	0	0	1
312	176		257		12	0	2	0	9
313	176		301		2	0	0	0	2
314	176		317		2	0	0	0	2
315	177		218		0	2	0	0	3
316	177		243		1	0	1	0	2
317	177		260		0	0	0	2	2
318	178		209		0	1	0	0	1
319	178		227		1	0	0	0	1
320	178		266		1	0	15	3	15
321	178		289		3	0	0	1	4
322	178		299		0	4	0	0	0
323	178		328		0	2	0	0	1
324	178		331		3	0	0	0	3
325	179		213		3	2	0	0	0
326	179		236		2	0	0	0	2
327	179		318		1	0	0	0	0
328	179		350		2	0	0	0	3
329	180		250		1	0	0	0	1
330	180		313		11	2	1	1	13
331	181		252		1	3	0	0	4
332	181		259		0	0	1	1	2
333	181		273		0	1	0	1	1
334	181		296		0	0	1	0	1
335	181		310		1	1	0	0	1
336	182		212		3	1	0	0	5
337	182		266		7	9	1	0	15
338	182		290		0	1	0	0	0
339	182		347		3	1	0	0	3
340	183		309		1	0	0	1	1
341	183		310		12	1	0	0	9
342	183		324		2	1	1	0	1
343	183		334		4	0	0	0	4
344	183		344		1	0	1	0	2
345	184		250		0	0	1	2	3
346	184		258		0	0	0	2	1
347	184		293		13	2	4	1	14
348	184		298		0	0	0	2	1
349	184		309		5	3	0	1	9
350	185		235		0	1	0	0	1
351	185		251		0	0	1	0	1
352	185		276		2	0	0	0	2
353	185		339		11	0	0	0	9
354	185		355		1	2	0	1	2
355	186		224		1	1	0	0	2
356	186		357		2	0	0	0	2
357	187		225		0	4	0	0	4
358	187		240		2	0	0	0	1
359	187		259		1	2	1	1	4
360	187		265		0	1	2	1	1
361	187		293		1	0	0	0	1
362	187		316		18	0	0	1	13
363	188		242		0	2	0	0	2
364	188		273		0	2	0	0	2
365	188		303		2	7	0	0	7
366	188		342		1	0	0	1	1
367	189		265		1	2	0	1	3
368	189		280		15	5	0	0	14
369	190		228		1	0	0	0	0
370	190		233		1	0	1	0	1
371	190		279		0	0	1	1	3
372	190		307		2	0	0	0	1
373	190		314		2	10	4	1	15
374	190		335		0	2	0	0	2
375	191		236		1	0	0	0	0
376	191		261		0	1	0	0	0
377	191		301		0	1	0	0	0
378	191		315		2	0	0	0	1
379	191		319		0	0	1	0	2
380	191		320		1	2	0	0	2
381	192		262		1	1	0	0	3
382	192		262		1	1	0	2	2
383	192		294		1	0	0	0	0
384	192		335		0	2	1	1	3
385	193		252		0	0	0	2	2
386	193		266		3	0	0	1	5
387	193		316		4	0	0	0	1
388	193		342		3	1	0	0	3
389	194		228		4	0	1	1	7
390	194		236		2	0	0	1	3
391	194		272		0	0	0	1	1
392	195		247		7	0	0	0	4
393	195		268		2	0	1	1	2
394	195		289		1	0	0	1	1
395	195		321		2	0	0	0	2
396	195		358		1	0	0	0	0
397	197		230		0	3	0	0	3
398	197		230		0	0	1	0	1
399	197		234		2	0	0	0	1
400	197		272		1	0	1	0	1
401	198		234		2	0	0	0	2
402	198		331		0	1	0	0	1
403	198		344		4	0	0	0	1
404	198		349		1	1	0	0	1
405	199		281		0	1	1	0	2
406	199		295		1	0	0	0	0
407	199		312		1	0	1	0	2
408	199		359		0	0	1	1	0
409	200		290		0	1	0	0	1
410	200		309		2	1	0	1	3
411	200		350		2	1	1	0	3
412	200		359		1	1	0	0	1
413	201		261		0	1	0	0	1
414	201		305		1	0	0	0	1
415	201		310		0	0	0	1	0
416	202		255		2	1	1	0	3
417	202		263		2	0	0	2	1
418	202		284		1	0	0	0	1
419	203		281		2	1	0	0	3
420	203		329		13	1	0	3	11
421	203		330		3	0	0	0	1
422	204		256		3	0	1	0	2
423	204		292		1	2	1	0	1
424	204		331		2	9	2	3	12
425	204		337		1	2	1	0	2
426	205		260		1	0	0	0	2
427	205		273		0	0	1	0	1
428	205		312		0	0	1	0	0
429	205		313		6	1	6	1	8
430	205		338		15	0	0	1	10
431	205		343		15	0	2	1	14
432	205		354		2	0	0	0	2
433	206		280		2	1	6	1	10
434	206		289		1	0	0	0	1
435	206		299		0	0	1	1	2
436	206		333		0	2	5	2	5
437	206		355		1	0	0	2	0
438	207		244		5	2	0	0	5
439	207		253		1	0	0	1	3
440	207		267		0	1	0	0	1
441	207		301		0	3	0	0	3
442	207		306		2	0	0	2	4
443	207		319		3	0	0	0	2
444	208		263		0	0	0	2	0
445	208		273		0	2	0	0	2
446	208		297		1	1	0	0	2
447	208		346		1	0	0	3	1
448	209		249		1	0	0	2	3
449	209		356		12	3	3	0	11
450	210		249		1	1	0	0	2
451	210		295		0	1	0	0	1
452	211		246		3	2	0	0	4
453	211		351		0	0	1	0	0
454	212		265		3	0	0	1	2
455	212		269		0	2	0	0	2
456	212		279		0	0	2	0	0
457	213		291		2	0	0	0	1
458	214		257		2	0	0	0	1
459	214		316		2	0	0	0	2
460	214		317		2	0	0	0	2
461	214		320		0	0	2	18	17
462	214		339		0	8	2	3	7
463	215		264		0	2	2	0	3
464	215		308		0	8	0	3	6
465	215		334		2	0	0	1	3
466	216		250		1	3	0	0	3
467	216		252		0	2	0	0	2
468	216		254		2	0	0	0	1
469	216		264		1	0	1	0	3
470	216		303		2	1	0	0	2
471	216		342		1	3	0	0	3
472	217		276		3	0	0	0	3
473	217		280		1	0	0	0	1
474	218		251		1	1	0	0	2
475	219		275		1	1	0	0	0
476	220		261		0	1	0	0	1
477	220		280		2	0	0	0	1
478	220		283		2	0	0	0	2
479	220		284		0	2	1	0	1
480	220		334		1	0	0	0	2
481	221		255		1	2	4	0	8
482	221		285		0	3	1	0	2
483	221		338		1	3	1	1	4
484	221		356		1	2	0	0	1
485	222		268		1	0	0	0	1
486	222		274		0	2	1	0	2
487	222		327		1	0	0	0	1
488	222		343		0	0	1	1	3
489	223		258		2	0	0	0	2
490	223		340		1	2	0	1	1
491	223		341		1	0	0	0	1
492	223		349		0	2	0	0	2
493	224		282		0	0	1	0	0
494	224		295		3	8	6	0	10
495	224		299		4	0	0	0	4
496	224		313		3	0	0	0	3
497	224		328		2	1	0	0	3
498	224		342		0	1	0	1	0
499	224		349		1	0	0	1	2
500	227		287		2	0	0	0	2
501	228		306		1	0	0	0	0
502	228		310		1	0	0	0	1
503	230		285		1	0	1	0	1
504	230		322		1	1	0	0	2
505	230		356		2	0	1	1	2
506	231		348		1	0	0	0	1
507	232		276		1	1	0	0	2
508	232		296		2	0	0	0	2
509	232		355		0	0	0	1	1
510	234		301		3	2	4	1	7
511	234		311		2	0	0	0	1
512	234		311		2	1	0	1	5
513	234		329		2	0	0	0	2
514	234		340		1	0	0	0	0
515	235		299		0	2	2	0	1
516	235		307		10	0	0	0	4
517	235		335		3	0	0	0	2
518	237		292		1	0	0	0	0
519	238		269		2	0	0	0	2
520	238		277		0	1	0	0	1
521	239		306		0	2	0	0	2
522	240		355		1	0	3	0	2
523	241		282		1	0	0	0	0
524	241		290		3	0	0	1	1
525	241		316		8	4	8	0	9
526	241		344		3	0	0	1	3
527	241		345		2	0	0	0	1
528	242		306		2	0	0	0	2
529	242		309		14	1	0	0	11
530	243		333		1	0	0	1	0
531	244		277		2	2	0	0	1
532	244		291		3	0	0	1	4
533	244		331		2	0	0	0	1
534	245		328		3	1	0	0	2
535	247		301		3	0	1	0	2
536	247		332		3	0	0	0	3
537	248		349		8	0	0	0	5
538	250		334		3	0	0	0	2
539	251		288		4	0	0	0	2
540	251		307		2	1	1	1	3
541	252		295		2	0	0	0	2
542	253		348		3	6	1	10	13
543	254		347		0	0	0	1	1
544	254		356		3	0	0	1	3
545	255		323		0	1	0	1	1
546	255		357		0	0	4	0	3
547	256		288		0	2	0	0	2
548	256		315		2	2	0	0	2
549	256		343		1	3	0	0	2
550	257		293		3	0	0	1	2
551	257		330		1	0	1	0	1
552	258		306		1	0	1	0	2
553	259		295		0	0	1	1	2
554	260		353		0	1	0	1	0
555	261		318		0	9	0	0	6
556	261		338		4	0	0	0	2
557	263		354		0	1	0	0	1
558	264		327		0	0	1	1	0
559	264		359		0	2	0	0	2
560	265		348		2	0	0	0	2
561	266		323		1	0	0	0	1
562	266		326		0	0	1	1	3
563	266		329		2	1	0	0	0
564	267		299		0	0	0	1	0
565	268		339		0	3	1	0	3
566	270		320		0	0	0	1	1
567	270		337		2	0	0	0	2
568	271		325		0	0	1	1	1
569	271		332		4	0	0	0	3
570	271		339		0	1	0	0	1
571	271		352		2	7	0	0	5
572	272		307		0	2	0	0	1
573	272		308		0	0	0	1	0
574	272		342		15	5	0	0	16
575	273		312		1	3	0	0	3
576	273		345		2	0	0	1	2
577	273		353		3	0	0	0	3
578	274		304		0	1	0	0	1
579	274		315		0	0	0	1	1
580	274		324		0	0	0	1	0
581	274		326		2	0	0	0	2
582	275		308		1	1	0	0	1
583	276		355		9	1	1	0	10
584	277		346		1	0	0	0	1
585	277		358		2	0	0	0	1
586	278		349		1	0	2	1	3
587	279		321		2	0	0	0	1
588	279		348		0	0	1	0	1
589	281		358		2	0	0	1	2
590	282		328		0	2	2	0	4
591	282		353		1	0	1	2	1
592	284		351		16	1	0	0	11
593	284		359		0	0	1	0	2
594	292		325		0	0	0	1	0
595	292		356		0	1	0	0	0
596	293		348		1	1	1	0	2
597	293		352		2	0	0	0	3
598	295		359		1	0	0	0	1
599	297		334		2	2	0	0	3
600	297		337		0	1	0	0	1
